ref_organ,ref_organ_part,parent,child,parent_label,child_label
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_ileocecal_valve,UBERON:0000569,UBERON:0001156,ileocecal valve,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_ascending_colon,UBERON:0001156,UBERON:0001153,ascending colon,caecum
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_caecum,UBERON:0001153,UBERON:0001156,caecum,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_caecum,UBERON:0001153,UBERON:0001154,caecum,vermiform appendix
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_vermiform_appendix,UBERON:0001154,UBERON:0001153,vermiform appendix,caecum
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_descending_colon,UBERON:0001158,UBERON:0001157,descending colon,transverse colon
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_transverse_colon,UBERON:0001157,UBERON:0001158,transverse colon,descending colon
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_ascending_colon,UBERON:0001156,UBERON:0022277,ascending colon,hepatic flexure of colon
https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-female/v1.3#VH_F_hepatic_flexure_of_colon,UBERON:0022277,UBERON:0001156,hepatic flexure of colon,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_ascending_colon,UBERON:0001156,UBERON:0022277,ascending colon,hepatic flexure of colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_hepatic_flexure_of_colon,UBERON:0022277,UBERON:0001156,hepatic flexure of colon,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_ascending_colon,UBERON:0001156,UBERON:0001157,ascending colon,transverse colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_transverse_colon,UBERON:0001157,UBERON:0001156,transverse colon,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_hepatic_flexure_of_colon,UBERON:0022277,UBERON:0001157,hepatic flexure of colon,transverse colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_transverse_colon,UBERON:0001157,UBERON:0022277,transverse colon,hepatic flexure of colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_caecum,UBERON:0001153,UBERON:0001154,caecum,vermiform appendix
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_vermiform_appendix,UBERON:0001154,UBERON:0001153,vermiform appendix,caecum
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_descending_colon,UBERON:0001158,UBERON:0001157,descending colon,transverse colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_transverse_colon,UBERON:0001157,UBERON:0001158,transverse colon,descending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_caecum,UBERON:0001153,UBERON:0000569,caecum,ileocecal valve
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_ileocecal_valve,UBERON:0000569,UBERON:0001153,ileocecal valve,caecum
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_ascending_colon,UBERON:0001156,UBERON:0001153,ascending colon,caecum
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_caecum,UBERON:0001153,UBERON:0001156,caecum,ascending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_splenic_flexure_of_colon,UBERON:0022276,UBERON:0001157,splenic flexure of colon,transverse colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_transverse_colon,UBERON:0001157,UBERON:0022276,transverse colon,splenic flexure of colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_descending_colon,UBERON:0001158,UBERON:0001159,descending colon,sigmoid colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_sigmoid_colon,UBERON:0001159,UBERON:0001158,sigmoid colon,descending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_descending_colon,UBERON:0001158,UBERON:0022276,descending colon,splenic flexure of colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_splenic_flexure_of_colon,UBERON:0022276,UBERON:0001158,splenic flexure of colon,descending colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_rectum,UBERON:0001052,UBERON:0001159,rectum,sigmoid colon
https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/large-intestine-male/v1.3#VH_M_sigmoid_colon,UBERON:0001159,UBERON:0001052,sigmoid colon,rectum
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_arytenoid_cartilage_L,FMA:55114,UBERON:0002375,Left arytenoid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_cricoid_cartilage,UBERON:0002375,FMA:55114,cricoid cartilage,Left arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_arytenoid_cartilage_R,FMA:55113,UBERON:0002375,Right arytenoid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_cricoid_cartilage,UBERON:0002375,FMA:55113,cricoid cartilage,Right arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_arytenoid_cartilage_R,FMA:55113,FMA:55115,Right arytenoid cartilage,Right corniculate cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_corniculate_cartilage_R,FMA:55115,FMA:55113,Right corniculate cartilage,Right arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_arytenoid_cartilage_L,FMA:55114,FMA:55116,Left arytenoid cartilage,Left corniculate cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_corniculate_cartilage_L,FMA:55116,FMA:55114,Left corniculate cartilage,Left arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_cricoid_cartilage,UBERON:0002375,UBERON:0001738,cricoid cartilage,thyroid cartilage
https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-female/v1.1#VH_F_thyroid_cartilage,UBERON:0001738,UBERON:0002375,thyroid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_arytenoid_cartilage_R,FMA:55113,UBERON:0002375,Right arytenoid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_cricoid_cartilage,UBERON:0002375,FMA:55113,cricoid cartilage,Right arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_arytenoid_cartilage_L,FMA:55114,FMA:55116,Left arytenoid cartilage,Left corniculate cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_corniculate_cartilage_L,FMA:55116,FMA:55114,Left corniculate cartilage,Left arytenoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_cricoid_cartilage,UBERON:0002375,UBERON:0001738,cricoid cartilage,thyroid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_thyroid_cartilage,UBERON:0001738,UBERON:0002375,thyroid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_arytenoid_cartilage_L,FMA:55114,UBERON:0002375,Left arytenoid cartilage,cricoid cartilage
https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/larynx-male/v1.1#VH_M_cricoid_cartilage,UBERON:0002375,FMA:55114,cricoid cartilage,Left arytenoid cartilage
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_diaphragmatic_surface_of_liver,FMA:15729,FMA:14485,diaphragmatic surface of liver,duodenal impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_duodenal_impression_of_liver,FMA:14485,FMA:15729,duodenal impression of liver,diaphragmatic surface of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,FMA:14484,capsule of the liver,colic impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_colic_impression_of_liver,FMA:14484,UBERON:0016479,colic impression of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,UBERON:0006588,capsule of the liver,round ligament of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_round_ligament_of_liver,UBERON:0006588,UBERON:0016479,round ligament of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,UBERON:0035444,capsule of the liver,triangular ligament of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_triangular_ligament_of_liver,UBERON:0035444,UBERON:0016479,triangular ligament of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_coronary_ligament_of_liver,UBERON:0013138,FMA:14488,coronary ligament of liver,renal impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_renal_impression_of_liver,FMA:14488,UBERON:0013138,renal impression of liver,coronary ligament of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,FMA:14487,capsule of the liver,gastric impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_gastric_impression_of_liver,FMA:14487,UBERON:0016479,gastric impression of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,FMA:14489,capsule of the liver,Suprarenal impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_suprarenal_impression_of_liver,FMA:14489,UBERON:0016479,Suprarenal impression of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_bare_area_of_liver,UBERON:0001149,FMA:14489,bare area of liver,Suprarenal impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_suprarenal_impression_of_liver,FMA:14489,UBERON:0001149,Suprarenal impression of liver,bare area of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_bare_area_of_liver,UBERON:0001149,UBERON:0013138,bare area of liver,coronary ligament of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_coronary_ligament_of_liver,UBERON:0013138,UBERON:0001149,coronary ligament of liver,bare area of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_diaphragmatic_surface_of_liver,FMA:15729,UBERON:0006587,diaphragmatic surface of liver,ligamentum venosum
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_ligamentum_venosum,UBERON:0006587,FMA:15729,ligamentum venosum,diaphragmatic surface of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_colic_impression_of_liver,FMA:14484,FMA:15729,colic impression of liver,diaphragmatic surface of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_diaphragmatic_surface_of_liver,FMA:15729,FMA:14484,diaphragmatic surface of liver,colic impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,UBERON:0001247,capsule of the liver,falciform ligament
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_falciform_ligament,UBERON:0001247,UBERON:0016479,falciform ligament,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,FMA:14486,capsule of the liver,esophageal impression of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_esophageal_impression_of_liver,FMA:14486,UBERON:0016479,esophageal impression of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_capsule_of_the_liver,UBERON:0016479,FMA:15729,capsule of the liver,diaphragmatic surface of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_diaphragmatic_surface_of_liver,FMA:15729,UBERON:0016479,diaphragmatic surface of liver,capsule of the liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_bare_area_of_liver,UBERON:0001149,FMA:15729,bare area of liver,diaphragmatic surface of liver
https://purl.humanatlas.io/ref-organ/liver-female/v1.2#primary,https://purl.humanatlas.io/ref-organ/liver-female/v1.2#VH_F_diaphragmatic_surface_of_liver,FMA:15729,UBERON:0001149,diaphragmatic surface of liver,bare area of liver
